OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude,Geocoding_Timestamp,Geocoding_Status
1196,SOUTHERN BELLE TRUCK STOP,US-61 & SR-964,Saint Francisville,LA,725,3.384,30.74908,-91.29352,2025-01-27T22:18:23.342666,SUCCESS
1199,ALLTOWN MARKETS #306,"I-190, EXIT 7",Leominster,MA,178,3.68233333,42.52322,-71.74674,2025-01-27T22:18:23.940668,SUCCESS
1202,ONE9 #290,"I-95, EXIT 93 & SR-222",Perryville,MD,22,3.599,39.59063,-76.06217,2025-01-27T22:18:24.514479,SUCCESS
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.549,39.11663,-88.56968,2025-01-27T22:18:25.091478,SUCCESS
1208,D AVENUE FUEL PLAZA,US-131,Kalamazoo,MI,465,3.499,42.2784,-85.65614,2025-01-27T22:18:25.652476,SUCCESS
1210,ROADHAWK TRAVEL CENTER,"I-94, EXIT 56 & SR-51",Paw Paw                                 ,MI,465,3.599,42.19792,-85.9704,2025-01-27T22:18:26.235473,SUCCESS
1217,KWIK TRIP #250,"I-90, EXIT 179",Austin,MN,515,3.374,43.66645,-92.97577,2025-01-27T22:18:26.803035,SUCCESS
1218,CASEYS #3658,SR-210,Pillager,MN,522,3.299,46.33693,-94.38027,2025-01-27T22:18:27.365034,SUCCESS
1225,AYERCO #35,US-61 & US-61 BUS,Bowling Green,MO,494,3.01566666,39.31328,-91.13705,2025-01-27T22:18:27.956034,SUCCESS
1234,Lamar Travel Plaza,US-71 & US-160,Lamar,MO,416,3.199,37.4943,-94.31614,2025-01-27T22:18:28.544033,SUCCESS
1236,AYERCO #44,US-36 & US-24,Palmyra,MO,494,3.01566666,39.69765,-91.50055,2025-01-27T22:18:29.103072,SUCCESS
1240,TEMP STOP #103,US-65,Sedalia,MO,400,3.199,38.69313,-93.25088,2025-01-27T22:18:29.765075,SUCCESS
1247,SNAPPY MART #11,US-63 & SR-14,West Plains,MO,535,3.299,36.79647,-91.89601,2025-01-27T22:18:30.340945,SUCCESS
1251,MAPCO #3009,US-72,Corinth,MS,435,3.154,34.91954,-88.5121,2025-01-27T22:18:30.885417,SUCCESS
1256,DOUBLE QUICK #89,US-82/US-278,Greenville,MS,655,3.25566666,33.39951,-91.05177,2025-01-27T22:18:31.463972,SUCCESS
1265,JOE JOES TRAVEL CENTER,US-78 & RED BANKS RD S,Red Banks,MS,435,2.97233333,34.82392,-89.56474,2025-01-27T22:18:32.075972,SUCCESS
1304,LOVES TRAVEL STOP #667,"I-85, EXIT 152",Mebane,NC,65,3.94733333,36.06824,-79.30767,2025-01-27T22:18:32.646971,SUCCESS
1315,CIRCLE K #2720218,US-421 BUS & US-15/US-501/US-1,Sanford,NC,177,3.08233333,35.40166,-79.23516,2025-01-27T22:18:33.256575,SUCCESS
1325,SCOTCHMAN #3303,US-421 & US-74,Wilmington,NC,245,3.629,34.2426,-77.85911,2025-01-27T22:18:33.834576,SUCCESS
1326,SPEEDWAY #7949,US-301/US-264 ALT & CR-1674,Wilson,NC,205,3.199,35.73617,-77.9498,2025-01-27T22:18:34.447574,SUCCESS
1333,PUMP & PANTRY #15,US-30,Grand Island,NE,330,3.30733333,40.9263,-98.33608,2025-01-27T22:18:35.012575,SUCCESS
1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,230,3.499,40.1405,-74.70329,2025-01-27T22:18:35.606998,SUCCESS
1342,Delta,"I-80, EXIT 47B",Fairfield,NJ,115,3.20233333,38.2763,-122.04738,2025-01-27T22:18:36.170999,SUCCESS
1344,BOLLA TRUCK STOP #193,US-202 & SR-17,Mahwah,NJ,115,3.53233333,41.09545,-74.15695,2025-01-27T22:18:36.745000,SUCCESS
1348,GLOBAL,SR-73,Palmyra,NJ,150,3.359,41.18794,-74.3632,2025-01-27T22:18:37.291003,SUCCESS
1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.59066666,35.18315,-107.89764,2025-01-27T22:18:37.880597,SUCCESS
1364,7- ELEVEN #40507,"I-80/I-90, MM 56 WB",Rolling Prairie,IN,465,3.98233333,41.7229,-86.60359,2025-01-27T22:18:38.494597,SUCCESS
1372,PILOT TRAVEL CENTER #469,"I-77, EXIT 101 & SR-627",Canton,OH,249,3.62233333,40.74782,-81.40628,2025-01-27T22:18:39.089596,SUCCESS
1376,FUEL MART #782,"I-75, EXIT 118",Lima                                    ,OH,411,3.08566666,40.65469,-84.13122,2025-01-27T22:18:39.659596,SUCCESS
1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,41.03058,-81.89448,2025-01-27T22:18:40.247754,SUCCESS
1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,41.61363,-84.54357,2025-01-27T22:18:40.872758,SUCCESS
1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,36.53522,-97.44265,2025-01-27T22:18:41.454755,SUCCESS
1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton                                 ,OK,483,3.099,42.60059,-82.93378,2025-01-27T22:18:42.017756,SUCCESS
1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,40.14001,-87.44705,2025-01-27T22:18:42.604928,SUCCESS
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,39.98651,-78.26171,2025-01-27T22:18:43.180928,SUCCESS
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,39.88205,-77.15997,2025-01-27T22:18:43.775930,SUCCESS
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,40.38966,-86.9071,2025-01-27T22:18:44.417957,SUCCESS
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg                           ,PA,70,4.049,40.26617,-77.04955,2025-01-27T22:18:44.990189,SUCCESS
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,34.18882,-80.68851,2025-01-27T22:18:45.575202,SUCCESS
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,41.13424,-104.81088,2025-01-27T22:18:46.124193,SUCCESS
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,35.09163,-81.85494,2025-01-27T22:18:46.673990,SUCCESS
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,34.00896,-85.07495,2025-01-27T22:18:47.265995,SUCCESS
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,34.26476,-79.73581,2025-01-27T22:18:47.831991,SUCCESS
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,35.02733,-82.03511,2025-01-27T22:18:48.517991,SUCCESS
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,33.95627,-81.2362,2025-01-27T22:18:49.116046,SUCCESS
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,33.49821,-81.9107,2025-01-27T22:18:49.704046,SUCCESS
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,34.93878,-82.22699,2025-01-27T22:18:50.302045,SUCCESS
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,36.31989,-82.83852,2025-01-27T22:18:50.914047,SUCCESS
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,35.01645,-85.38549,2025-01-27T22:18:51.577753,SUCCESS
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,35.06138,-90.01987,2025-01-27T22:18:52.134753,SUCCESS
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,35.18461,-101.84069,2025-01-27T22:18:52.712756,SUCCESS
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,39.52329,-85.77684,2025-01-27T22:18:53.314754,SUCCESS
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,33.16048,-102.29236,2025-01-27T22:18:53.895040,SUCCESS
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,28.68545,-99.17711,2025-01-27T22:18:54.554042,SUCCESS
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,35.8541,-101.97332,2025-01-27T22:18:55.085040,SUCCESS
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,28.05717,-98.59628,2025-01-27T22:18:55.645043,SUCCESS
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,39.2928,-102.87417,2025-01-27T22:18:56.335470,SUCCESS
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,42.56796,-79.10407,2025-01-27T22:18:56.898473,SUCCESS
1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,35.78856,-88.39494,2025-01-27T22:18:57.481468,SUCCESS
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,41.61074,-93.57874,2025-01-27T22:18:58.093276,SUCCESS
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,45.98202,-112.50472,2025-01-27T22:18:58.687278,SUCCESS
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,35.18822,-101.91097,2025-01-27T22:18:59.233278,SUCCESS
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,32.34421,-102.55438,2025-01-27T22:18:59.850277,SUCCESS
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,41.5818,-87.24415,2025-01-27T22:19:00.454655,SUCCESS
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,35.47951,-108.43256,2025-01-27T22:19:01.051655,SUCCESS
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,40.14607,-80.13076,2025-01-27T22:19:01.740653,SUCCESS
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,42.59055,-76.13176,2025-01-27T22:19:02.325653,SUCCESS
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,31.15692,-88.91752,2025-01-27T22:19:02.876792,SUCCESS
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,48.09634,-122.18474,2025-01-27T22:19:03.453790,SUCCESS
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,39.267,-76.60363,2025-01-27T22:19:04.009793,SUCCESS
1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,38.81951,-81.71935,2025-01-27T22:19:04.635768,SUCCESS
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,33.54389,-86.8269,2025-01-27T22:19:05.207086,SUCCESS
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,33.22418,-97.76845,2025-01-27T22:19:05.829086,SUCCESS
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,39.77822,-104.90924,2025-01-27T22:19:06.413085,SUCCESS
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,33.41202,-80.66447,2025-01-27T22:19:06.981578,SUCCESS
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,32.29765,-106.81285,2025-01-27T22:19:07.583576,SUCCESS
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,29.31219,-98.61388,2025-01-27T22:19:08.181579,SUCCESS
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,42.86766,-87.93728,2025-01-27T22:19:08.798579,SUCCESS
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,32.43488,-100.55369,2025-01-27T22:19:09.400741,SUCCESS
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,41.364,-86.27542,2025-01-27T22:19:09.973738,SUCCESS
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,41.63279,-87.52434,2025-01-27T22:19:10.638741,SUCCESS
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,41.79371,-87.61944,2025-01-27T22:19:11.212740,SUCCESS
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,30.84723,-96.9654,2025-01-27T22:19:11.805618,SUCCESS
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,32.51292,-92.35834,2025-01-27T22:19:12.403615,SUCCESS
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,42.94555,-74.36446,2025-01-27T22:19:12.994615,SUCCESS
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,37.00869,-94.55308,2025-01-27T22:19:13.573724,SUCCESS
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,35.33929,-78.55949,2025-01-27T22:19:14.125786,SUCCESS
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,35.23996,-101.61922,2025-01-27T22:19:14.691789,SUCCESS
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,33.16592,-86.27749,2025-01-27T22:19:15.319787,SUCCESS
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,33.04448,-94.72605,2025-01-27T22:19:15.919727,SUCCESS
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,37.02783,-100.94074,2025-01-27T22:19:16.514724,SUCCESS
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,30.44169,-93.9692,2025-01-27T22:19:17.225725,SUCCESS
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,31.8851,-97.08468,2025-01-27T22:19:17.854725,SUCCESS
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,43.41892,-85.4991,2025-01-27T22:19:18.468804,SUCCESS
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,31.97749,-102.05087,2025-01-27T22:19:19.090803,SUCCESS
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,35.21834,-101.38255,2025-01-27T22:19:19.697803,SUCCESS
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,36.38261,-100.80259,2025-01-27T22:19:20.249803,SUCCESS
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,27.38634,-80.88854,2025-01-27T22:19:20.843525,SUCCESS
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,31.27443,-89.28806,2025-01-27T22:19:21.414523,SUCCESS
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,32.4908,-94.3641,2025-01-27T22:19:22.003525,SUCCESS
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,31.47108,-100.43964,2025-01-27T22:19:22.580298,SUCCESS
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,42.79133,-85.66835,2025-01-27T22:19:23.110917,SUCCESS
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,29.63339,-98.61334,2025-01-27T22:19:23.715919,SUCCESS
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,38.6739,-80.71678,2025-01-27T22:19:24.313919,SUCCESS
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,38.91766,-84.62755,2025-01-27T22:19:24.900613,SUCCESS
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,35.1784,-113.79432,2025-01-27T22:19:25.445612,SUCCESS
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,42.11606,-86.45588,2025-01-27T22:19:26.029611,SUCCESS
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,41.82697,-86.25577,2025-01-27T22:19:26.627625,SUCCESS
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,32.65392,-96.55454,2025-01-27T22:19:27.193344,SUCCESS
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,44.70093,-93.28666,2025-01-27T22:19:27.804343,SUCCESS
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,31.83633,-100.98395,2025-01-27T22:19:28.360345,SUCCESS
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,36.33254,-102.07364,2025-01-27T22:19:28.944466,SUCCESS
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell                                 ,TX,637,2.87066666,32.71625,-96.32137,2025-01-27T22:19:29.507344,SUCCESS
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.06566666,28.48818,-98.14362,2025-01-27T22:19:30.090345,SUCCESS
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.87566666,32.45955,-99.8684,2025-01-27T22:19:30.708344,SUCCESS
1905,LUCKY TRUCK STOP,US-82,Whitesboro                              ,TX,630,2.88566666,33.66183,-96.92669,2025-01-27T22:19:31.265344,SUCCESS
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459,37.67855,-113.06148,2025-01-27T22:19:31.848979,SUCCESS
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709,38.99561,-110.16483,2025-01-27T22:19:32.435976,SUCCESS
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.45233333,40.72762,-111.50594,2025-01-27T22:19:33.007979,SUCCESS
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459,38.76783,-111.34322,2025-01-27T22:19:33.571977,SUCCESS
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299,37.26589,-97.4756,2025-01-27T22:19:34.187583,SUCCESS
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross                             ,UT,835,3.459,40.89257,-111.89607,2025-01-27T22:19:34.767585,SUCCESS
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.24066666,36.85278,-80.86289,2025-01-27T22:19:35.356585,SUCCESS
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399,36.64891,-82.08661,2025-01-27T22:19:35.934151,SUCCESS
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199,37.10009,-80.69106,2025-01-27T22:19:36.512718,SUCCESS
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589,36.57856,-80.74052,2025-01-27T22:19:37.253718,SUCCESS
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399,37.98816,-77.52438,2025-01-27T22:19:37.853151,SUCCESS
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.38566666,38.46888,-77.43637,2025-01-27T22:19:38.419591,SUCCESS
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699,37.97905,-78.21895,2025-01-27T22:19:39.010591,SUCCESS
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.03233333,36.7218,-76.63989,2025-01-27T22:19:39.580589,SUCCESS
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659,38.96279,-78.43991,2025-01-27T22:19:40.173598,SUCCESS
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.41233333,36.93756,-80.99719,2025-01-27T22:19:40.752622,SUCCESS
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier                              ,VT,170,3.699,44.21265,-72.58291,2025-01-27T22:19:41.350622,SUCCESS
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799,38.33208,-82.94537,2025-01-27T22:19:41.958620,SUCCESS
1976,One9 #963,"I-90, EXIT 276",Spokane                                 ,WA,970,3.989,47.65341,-117.40692,2025-01-27T22:19:42.520622,SUCCESS
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839,46.39536,-122.90068,2025-01-27T22:19:43.093812,SUCCESS
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.41566666,45.10246,-91.50859,2025-01-27T22:19:43.678813,SUCCESS
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas                            ,WI,420,3.154,43.92321,-90.2659,2025-01-27T22:19:44.273812,SUCCESS
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399,45.09179,-87.64828,2025-01-27T22:19:44.847610,SUCCESS
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339,46.7207,-92.07904,2025-01-27T22:19:45.425755,SUCCESS
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.29066666,43.67493,-87.94191,2025-01-27T22:19:46.045825,SUCCESS
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499,39.66575,-79.62101,2025-01-27T22:19:46.630826,SUCCESS
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499,38.41802,-82.45778,2025-01-27T22:19:47.234084,SUCCESS
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale                                 ,WV,44,3.599,38.53198,-81.02759,2025-01-27T22:19:47.824082,SUCCESS
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills                                   ,WY,790,3.169,35.30344,-93.09272,2025-01-27T22:19:48.406082,SUCCESS
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429,43.02927,-106.78546,2025-01-27T22:19:48.992085,SUCCESS
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699,41.13228,-104.81591,2025-01-27T22:19:49.594251,SUCCESS
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499,42.65835,-105.17431,2025-01-27T22:19:50.206257,SUCCESS
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699,41.17427,-104.08087,2025-01-27T22:19:50.799254,SUCCESS
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499,41.67171,-107.98694,2025-01-27T22:19:51.388259,SUCCESS
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059,29.66875,-98.6324,2025-01-27T22:19:51.973613,SUCCESS
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299,33.57629,-99.27273,2025-01-27T22:19:52.592615,SUCCESS
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton                                  ,TX,700,2.969,33.55747,-101.67464,2025-01-27T22:19:53.151614,SUCCESS
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879,31.56123,-102.99647,2025-01-27T22:19:53.721612,SUCCESS
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.42566666,41.73579,-111.86857,2025-01-27T22:19:54.302867,SUCCESS
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield                               ,UT,835,3.699,38.76754,-112.08494,2025-01-27T22:19:54.927894,SUCCESS
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville                               ,UT,835,3.749,41.96142,-112.72096,2025-01-27T22:19:55.493894,SUCCESS
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194,43.53264,-90.00968,2025-01-27T22:19:56.074040,SUCCESS
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249,41.31111,-105.59301,2025-01-27T22:19:56.672334,SUCCESS
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099,39.6116,-77.42208,2025-01-27T22:19:57.214335,SUCCESS
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299,43.6792,-94.44756,2025-01-27T22:19:57.775335,SUCCESS
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.28733333,45.49102,-94.15244,2025-01-27T22:19:58.365988,SUCCESS
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659,37.92972,-79.23121,2025-01-27T22:19:58.956996,SUCCESS
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo                              ,WV,44,3.599,38.19652,-80.86137,2025-01-27T22:19:59.850989,SUCCESS
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799,38.99881,-82.55335,2025-01-27T22:20:00.400992,SUCCESS
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.31566666,41.10986,-81.23708,2025-01-27T22:20:00.951064,SUCCESS
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.68233333,34.08706,-87.59658,2025-01-27T22:20:01.536065,SUCCESS
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.03233333,34.88285,-92.37661,2025-01-27T22:20:02.155065,SUCCESS
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.27233333,34.11651,-83.76586,2025-01-27T22:20:02.723768,SUCCESS
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.23233333,32.26538,-81.87322,2025-01-27T22:20:03.366766,SUCCESS
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299,41.76675,-88.20574,2025-01-27T22:20:03.948765,SUCCESS
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899,38.69399,-90.45034,2025-01-27T22:20:04.536765,SUCCESS
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.49233333,41.55877,-83.46023,2025-01-27T22:20:05.103982,SUCCESS
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949,36.52479,-86.64393,2025-01-27T22:20:05.703981,SUCCESS
